sequence	time_seconds	time_nseconds	orientation_x	orientation_y	orientation_z	orientation_w	angular_velocity_x	angular_velocity_y	angular_velocity_z	linear_acceleration_x	linear_acceleration_y	linear_acceleration_z	mag_x	mag_y	mag_z
17174	304	240000000	-9.765702464492772e-15	3.399707433173011e-09	2.151674864937669e-09	1.0	0.0	0.0	0.0	-9.800000086919269	5.684394644152236e-08	9.799999953650856	0.500000005888466	-2.1516579629149266e-09	-0.863579443312187
17175	304	260000000	-9.766630203798032e-15	3.633889471170185e-09	2.22922868043272e-09	1.0	0.0	0.0	0.0	-9.800000093753754	5.837818419378824e-08	9.799999951305157	0.5000000062940814	-2.2292117781639705e-09	-0.8632061766005217
17176	304	280000000	-9.767640793513445e-15	3.8823209559502635e-09	2.306623903665297e-09	1.0	0.0	0.0	0.0	-9.800000100985745	5.990931683734879e-08	9.799999948798721	0.5000000067243772	-2.3066070011258197e-09	-0.8491036917295544
17177	304	300000000	-9.768728436757279e-15	4.1459760538096475e-09	2.38385502846943e-09	1.0	0.0	0.0	0.0	-9.800000108674567	6.14372341587288e-08	9.799999946152255	0.5000000071810412	-2.3838381256540543e-09	-0.8520904772267749
17178	304	320000000	-9.769910100658258e-15	4.4258886253959605e-09	2.460916560504841e-09	1.0	0.0	0.0	0.0	-9.800000116822368	6.296183097042017e-08	9.799999943327581	0.500000007665864	-2.4608996573892565e-09	-0.8463397808413459
17179	304	340000000	-9.771190682125607e-15	4.723156283055032e-09	2.5378030173477085e-09	1.0	0.0	0.0	0.0	-9.800000125488943	6.448300266594234e-08	9.799999940341397	0.5000000081807467	-2.5377861139101667e-09	-0.885405005186453
17180	304	360000000	-9.772576930953127e-15	5.038944692134831e-09	2.6145089293277738e-09	1.0	0.0	0.0	0.0	-9.800000134667204	6.600064064919371e-08	9.799999937140303	0.5000000087277083	-2.6144920255467295e-09	-0.8678456177583158
17181	304	380000000	-9.77407202351437e-15	5.374492143005724e-09	2.691028839633454e-09	1.0	0.0	0.0	0.0	-9.80000014443365	6.751463562792963e-08	9.79999993375346	0.5000000093088935	-2.6910119354946662e-09	-0.8521080085592168
17182	304	400000000	-9.775698512061556e-15	5.731114406876494e-09	2.767357304654227e-09	1.0	0.0	0.0	0.0	-9.800000154835473	6.902488880300682e-08	9.799999930175913	0.5000000099265814	-2.7673404001181787e-09	-0.8556550461134034
17183	304	420000000	-9.777453061402454e-15	6.110209894194996e-09	2.8434888942928162e-09	1.0	0.0	0.0	0.0	-9.800000165858291	7.053129318353697e-08	9.799999926338053	0.500000010583194	-2.8434719893406e-09	-0.846006510891308
17184	304	440000000	-9.779350547553202e-15	6.513265138679241e-09	2.9194181926125638e-09	1.0	0.0	0.0	0.0	-9.800000177575301	7.203374144102619e-08	9.799999922255411	0.5000000112813062	-2.9194012872154654e-09	-0.8547021918322085
17185	304	460000000	-9.781400446694896e-15	6.9418606273629564e-09	2.995139797584668e-09	1.0	0.0	0.0	0.0	-9.800000190063523	7.353209158402754e-08	9.799999917942596	0.5000000120236554	-2.9951228917147224e-09	-0.8625934624106573
17186	304	480000000	-9.78361580842888e-15	7.39767699691644e-09	3.0706483223930926e-09	1.0	0.0	0.0	0.0	-9.800000203346535	7.502627216977535e-08	9.799999913357663	0.5000000128131524	-3.0706314160181886e-09	-0.8785585738039847
17187	304	500000000	-9.786007723592808e-15	7.882501623904405e-09	3.1459383950610244e-09	1.0	0.0	0.0	0.0	-9.80000021745448	7.651618506063647e-08	9.799999908460368	0.5000000136528934	-3.1459214881496826e-09	-0.8770644706685322
